Nominal Family,Genus,species,Gender,Nemaplex Code,cp value,feeding,feeding code,Habit,Functional guild,Basal Wtg,Enrich Wtg,Structure Wtg,Length mm,Length micm,a,Width micm,Weight micg,qCPr (µg/day),qCRs (µg/day),qMFP (µg/day),,,Family,Familymm,Gender,cp value,feeding,feeding code,nFamily,FamavgMass,StderrMass,FamavgqCPr,StderrCPr,FamavgqCRs,StderrCRs,FamavgqMFP,StderrMFP,,Lmax,Lmin,Wmax,Wmin,Wgtmax,Wgtmin,,,max lngth,min lngth,max wdth,min wdth,max wgt,min wgt,,SSQWeight(µg),Stderr,SSQC-Production,Stderr,SSQC-Respiration,Stderr,SSQMet. Ftprnt,Stderr,,,,,,
Dorylaimidae,Mylodiscus,nanus,Female,,4,8,o,,o4,,,3.2,1.200,1200.000,29.000,41.379,1.284,0.003,0.014,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,1.649132382,,7.15769E-06,,0.000205805,,0.000289725,,,,,,,
Dorylaimidae,Prodorylaimium,brigdammense,Female,G701,4,8,o,,o4,,,3.2,1.450,1450.000,38.000,38.158,1.320,0.003,0.015,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,1.741139875,,7.55703E-06,,0.000214358,,0.000302412,,,,,,,
Dorylaimidae,Prodorylaimium,brigdammense,Female,G701,4,8,o,,o4,,,3.2,1.600,1600.000,41.000,39.024,1.523,0.003,0.016,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,2.319233651,,1.00661E-05,,0.000265781,,0.000379295,,,,,,,
Dorylaimidae,Prodorylaimium,stenosoma,Female,G701,4,8,o,,o4,,,3.2,2.150,2150.000,44.000,48.864,3.208,0.007,0.029,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,10.2939034,,4.46784E-05,,0.000812737,,0.001238529,,,,,,,
Dorylaimidae,Prodorylaimus,acris,Female,G702,4,8,o,,o4,,,3.2,1.750,1750.000,47.000,37.234,1.516,0.003,0.016,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,2.299306648,,9.97963E-06,,0.000264066,,0.000376716,,,,,,,
Dorylaimidae,Prodorylaimus,baldus,Female,G702,4,8,o,,o4,,,3.2,1.685,1685.000,57.750,29.177,0.897,0.002,0.011,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,0.803806496,,3.48874E-06,,0.000120055,,0.000164474,,,,,,,
Dorylaimidae,Prodorylaimus,bomdillaensis,Female,G702,4,8,o,,o4,,,3.2,1.185,1185.000,34.250,34.599,0.887,0.002,0.011,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,0.786009569,,3.4115E-06,,0.000118055,,0.000161604,,,,,,,
Dorylaimidae,Prodorylaimus,filiarum,Female,G702,4,8,o,,o4,,,3.2,1.900,1900.000,46.000,41.304,2.026,0.004,0.020,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,4.104405999,,1.78143E-05,,0.000407805,,0.000596086,,,,,,,
Dorylaimidae,Prodorylaimus,filiarum,Female,G702,4,8,o,,o4,,,3.2,2.000,2000.000,47.000,42.553,2.263,0.005,0.022,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,5.123285723,,2.22365E-05,,0.000481589,,0.000710792,,,,,,,
Dorylaimidae,Prodorylaimus,irminii,Female,G702,4,8,o,,o4,,,3.2,2.260,2260.000,55.500,40.721,2.342,0.005,0.023,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,5.485784424,,2.38098E-05,,0.000506925,,0.000750461,,,,,,,
Dorylaimidae,Prodorylaimus,longicaudatoides,Female,G702,4,8,o,,o4,,,3.2,2.850,2850.000,37.000,77.027,10.568,0.022,0.070,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,111.6920594,,0.000484775,,0.00485883,,0.008413092,,,,,,,
Dorylaimidae,Prodorylaimus,longicaudatoides,Female,G702,4,8,o,,o4,,,3.2,3.000,3000.000,37.500,80.000,12.000,0.025,0.077,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,144,,0.000625,,0.005878775,,0.010337434,,,,,,,
Dorylaimidae,Prodorylaimus,longicaudatus,Female,G702,4,8,o,,o4,,,3.2,3.600,3600.000,37.500,96.000,20.736,0.043,0.116,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.355,96,16.70588235,20.736,0.061922318,,429.981696,,0.00186624,,0.013353726,,0.025204206,,,,,,,
Dorylaimidae,Prodorylaimus,mas,Female,G702,4,8,o,,o4,,,3.2,2.100,2100.000,46.500,45.161,2.677,0.006,0.025,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,0.355,75.71428571,16.70588235,9.494706633,0.061922318,,7.165788596,,3.11015E-05,,0.000619388,,0.000928079,,,,,,,
Dorylaimidae,Prodorylaimus,mas,Female,G702,4,8,o,,o4,,,3.2,2.125,2125.000,47.000,45.213,2.715,0.006,0.025,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,0.355,75.71428571,16.70588235,9.494706633,0.061922318,,7.370928684,,3.19919E-05,,0.00063264,,0.000949162,,,,,,,
Dorylaimidae,Prodorylaimus,paralongicaudatus,Female,G702,4,8,o,,o4,,,3.2,2.650,2650.000,35.000,75.714,9.495,0.020,0.064,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,0.355,75.71428571,16.70588235,9.494706633,0.061922318,,90.14945404,,0.000391274,,0.004137493,,0.007073481,,,,,,,
Dorylaimidae,Prodorylaimus,paraobesus,Female,G702,4,8,o,,o4,,,3.2,1.730,1730.000,28.000,61.786,4.128,0.009,0.034,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,0.355,61.78571429,16.70588235,4.127644292,0.061922318,,17.0374474,,7.39473E-05,,0.001185956,,0.00185218,,,,,,,
Dorylaimidae,Prodorylaimus,rotundiceps,Female,G702,4,8,o,,o4,,,3.2,2.550,2550.000,55.500,45.946,3.364,0.007,0.030,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,0.355,54.61538462,16.70588235,3.970906065,0.061922318,,11.31955059,,4.913E-05,,0.000872744,,0.001336014,,,,,,,
Dorylaimidae,Prodorylaimus,rotundiceps,Female,G702,4,8,o,,o4,,,3.2,2.550,2550.000,56.000,45.536,3.305,0.007,0.029,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,0.355,54.61538462,16.70588235,3.970906065,0.061922318,,10.9206631,,4.73987E-05,,0.000849575,,0.001298315,,,,,,,
Dorylaimidae,Prodorylaimus,uliginosus,Female,G702,4,8,o,,o4,,,3.2,2.250,2250.000,44.000,51.136,3.677,0.008,0.032,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,0.355,54.61538462,16.70588235,3.970906065,0.061922318,,13.52210916,,5.86897E-05,,0.000997237,,0.001539776,,,,,,,
Dorylaimidae,Rafflesius,singaporensis,Female,0,4,8,o,,o4,,,3.2,1.325,1325.000,45.500,29.121,0.702,0.001,0.009,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.355,54.61538462,16.70588235,3.970906065,0.061922318,,0.493184839,,2.14056E-06,,8.32285E-05,,0.000112064,,,,,,,
Dorylaimidae,Rhinodorylaimus,kazirangus,Female,0,4,8,o,,o4,,,3.2,1.585,1584.500,32.350,48.980,2.376,0.005,0.023,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.355,54.61538462,16.70588235,3.970906065,0.061922318,,5.644381449,,2.44982E-05,,0.000517878,,0.00076765,,,,,,,
Dorylaimidae,Saevadorella,microstyla,Female,0,4,8,o,,o4,,,3.2,0.355,355.000,21.250,16.706,0.062,0.000,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.355,54.61538462,16.70588235,3.970906065,0.061922318,,0.003834374,,1.66422E-08,,2.17914E-06,,2.57666E-06,,,,,,,
Dorylaimidae,Saevadorella,parva,Female,0,4,8,o,,o4,,,3.2,0.455,455.000,21.350,21.311,0.129,0.000,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.455,54.61538462,21.31147541,3.970906065,0.129157149,,0.016681569,,7.24026E-08,,6.56436E-06,,8.01557E-06,,,,,,,
Dorylaimidae,Sicaguttur,hooperi,Female,G707,4,8,o,,o4,,,3.2,0.960,960.000,42.500,22.588,0.306,0.001,0.005,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.6,54.61538462,22.58823529,3.970906065,0.306137024,,0.093719878,,4.0677E-07,,2.39546E-05,,3.06044E-05,,,,,,,
Dorylaimidae,Thorneella,teres,Female,,4,8,o,,o4,,,3.2,1.500,1500.000,31.000,48.387,2.195,0.005,0.021,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.6,54.61538462,35.29411765,3.970906065,0.467128028,,4.817933637,,2.09112E-05,,0.000459897,,0.000676941,,,,,,,
Dorylaimidae,Thornenema,lissum,Female,,4,8,o,,o4,,,3.2,1.200,1200.000,29.000,41.379,1.284,0.003,0.014,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.6,54.61538462,35.29411765,3.970906065,0.467128028,,1.649132382,,7.15769E-06,,0.000205805,,0.000289725,,,,,,,
Dorylaimidae,Trachypleurosum,conformis,Female,,4,8,o,,o4,,,3.2,2.060,2060.000,41.000,50.244,3.250,0.007,0.029,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.6,54.61538462,35.29411765,3.970906065,0.467128028,,10.56398875,,4.58506E-05,,0.000828678,,0.001264377,,,,,,,
Dorylaimidae,Utahnema,tenuidens,Female,,4,8,o,,o4,,,3.2,0.600,600.000,17.000,35.294,0.467,0.001,0.007,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.6,54.61538462,35.29411765,3.970906065,0.467128028,,0.218208594,,9.47086E-07,,4.51512E-05,,5.91768E-05,,,,,,,
Dorylaimidae,Xiphinemella,ornatum,Female,,4,8,o,,o4,,,3.2,2.130,2130.000,39.000,54.615,3.971,0.008,0.033,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,2.13,54.61538462,54.61538462,3.970906065,3.970906065,,15.76809498,,6.84379E-05,,0.00111905,,0.001740969,,,,,,,
Enchelidiidae,Bernardius,lineatus,Female,0,4,5,p,,p4,,,3.2,1.925,1925.000,42.700,45.082,2.445,0.005,0.023,0.028,,,Enchelidiidae,Enchelidiidae,Female,4,5,p,1,2.445211721,,0.005094191,,0.023253849,,0.02834804,,,1.925,1.925,45.08196721,45.08196721,2.445211721,2.445211721,,,1.925,1.925,45.08196721,45.08196721,2.445211721,2.445211721,,5.979060359,,2.59508E-05,,0.000540741,,0.000803611,,,,,,,
Ethmolaimidae,Ethmolaimus,pratensis,Female,G511,3,3,b,,b3,,,1.8,0.700,700.000,21.000,33.333,0.486,0.001,0.007,0.008,,,Ethmolaimidae,Ethmolaimidae,Female,3,3,b,2,0.739974306,0.253863194,0.002055484,0.000705176,0.009380151,0.002456914,0.011435635,0.00316209,,0.86,0.7,43,33.33333333,0.9938375,0.486111111,,,0.86,0.7,43,33.33333333,0.9938375,0.486111111,,0.236304012,0.253863194,1.82333E-06,0.000705176,4.79312E-05,0.002456914,6.84515E-05,0.00316209,,,,,,
Ethmolaimidae,Ethmolaimus,pratensis,Female,G511,3,3,b,,b3,,,1.8,0.860,860.000,20.000,43.000,0.994,0.003,0.012,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.86,43,43,0.9938375,0.9938375,,0.987712976,,7.62124E-06,,0.000140116,,0.000213094,,,,,,,
Heteroderidae,Cactodera,evansi,Female,G028,3,1,h,-i,h3-i,,,,0.458,458.000,,334.000,21.593,0.060,0.119,0.179,,,Heteroderidae,Heteroderidae,Female,3,1,h,62,43.24798503,3.928771239,0.120133292,0.010913253,0.192254282,0.012902422,0.312387574,0.023773622,,0.92,0.37,670,200,174.2457818,4.851648476,,,0.92,0.37,670,200,174.2457818,4.851648476,,466.2479166,3.928771239,0.003597592,0.010913253,0.014189846,0.012902422,0.032077193,0.023773622,,,,,,
Heteroderidae,Cactodera,torreyanae,Female,G028,3,1,h,-i,h3-i,,,,0.590,590.000,,264.500,11.225,0.031,0.073,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,126.0088762,,0.000972291,,0.005318827,,0.01083928,,,,,,,
Heteroderidae,Cactodera,weissi,Female,G028,3,1,h,-i,h3-i,,,,0.600,600.000,,350.000,25.292,0.070,0.134,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,639.6687463,,0.004935716,,0.017987937,,0.041768634,,,,,,,
Heteroderidae,Globodera,capensis,Female,G053,3,1,h,-i,h3-i,,,,0.598,597.500,,425.500,44.725,0.124,0.206,0.330,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,2000.290354,,0.015434339,,0.042299456,,0.108836207,,,,,,,
Heteroderidae,Globodera,pallida,Female,G053,3,1,h,-i,h3-i,,,,0.697,697.000,,534.000,87.899,0.244,0.341,0.586,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,7726.283117,,0.059616382,,0.116544816,,0.34287029,,,,,,,
Heteroderidae,Globodera,rostochiensis,Female,G053,3,1,h,-i,h3-i,,,,0.549,549.000,,382.000,32.405,0.090,0.162,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,1050.072332,,0.00810241,,0.026087317,,0.063266875,,,,,,,
Heteroderidae,Heterodera,avenae,Female,G060,3,1,h,-i,h3-i,,,,0.660,660.000, ,430.000,46.460,0.129,0.212,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,2158.498966,,0.016655085,,0.044784619,,0.116061736,,,,,,,
Heteroderidae,Heterodera,avenae,Female,G060,3,1,h,-i,h3-i,,,,0.660,660.000,,430.000,46.460,0.129,0.212,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,2158.498966,,0.016655085,,0.044784619,,0.116061736,,,,,,,
Heteroderidae,Heterodera,bifenestra,Female,G060,3,1,h,-i,h3-i,,,,0.500,500.000,,350.000,24.913,0.069,0.133,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,620.6544503,,0.004789,,0.017585406,,0.040728318,,,,,,,
Heteroderidae,Heterodera,cacti,Female,G060,3,1,h,-i,h3-i,,,,0.587,587.000,,475.000,61.634,0.171,0.262,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,3798.810318,,0.029311808,,0.068430656,,0.187315368,,,,,,,
Heteroderidae,Heterodera,carotae,Female,G060,3,1,h,-i,h3-i,,,,0.444,444.000,,200.500,4.879,0.014,0.039,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,23.80728902,,0.000183698,,0.001524219,,0.002766211,,,,,,,
Heteroderidae,Heterodera,carotae,Female,G060,3,1,h,-i,h3-i,,,,0.450,450.000,,200.000,4.852,0.013,0.039,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,200,174.2457818,4.851648476,,23.53849294,,0.000181624,,0.001511294,,0.002740749,,,,,,,
Heteroderidae,Heterodera,circeae,Female,G060,3,1,h,-i,h3-i,,,,0.585,585.000,,410.000,40.044,0.111,0.189,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,1603.482514,,0.01237255,,0.035835475,,0.090321027,,,,,,,
Heteroderidae,Heterodera,cruciferae,Female,G060,3,1,h,-i,h3-i,,,,0.560,560.000,,433.000,46.833,0.130,0.213,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,2193.283483,,0.016923484,,0.045324819,,0.117639775,,,,,,,
Heteroderidae,Heterodera,cruciferae,Female,G060,3,1,h,-i,h3-i,,,,0.520,520.000,,330.000,21.045,0.058,0.117,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,442.8953599,,0.003417402,,0.013653401,,0.030732307,,,,,,,
Heteroderidae,Heterodera,daverti,Female,G060,3,1,h,-i,h3-i,,,,0.650,650.000,,380.000,32.362,0.090,0.161,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,1047.314908,,0.008081134,,0.026035922,,0.063127382,,,,,,,
Heteroderidae,Heterodera,glycines,Female,G060,3,1,h,-i,h3-i,,,,0.725,725.000,,485.000,66.523,0.185,0.277,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,4425.36992,,0.034146373,,0.076732117,,0.213252774,,,,,,,
Heteroderidae,Heterodera,glycines,Female,G060,3,1,h,-i,h3-i,,,,0.714,714.000,,424.000,44.893,0.125,0.206,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,2015.396311,,0.015550897,,0.042538811,,0.109529641,,,,,,,
Heteroderidae,Heterodera,goettingiana,Female,G060,3,1,h,-i,h3-i,,,,0.581,581.000,,372.000,30.124,0.084,0.153,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,907.4780396,,0.007002145,,0.023382562,,0.055975963,,,,,,,
Heteroderidae,Heterodera,goettingiana,Female,G060,3,1,h,-i,h3-i,,,,0.560,560.000,,370.000,29.565,0.082,0.151,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,874.1154696,,0.006744718,,0.022734824,,0.054245647,,,,,,,
Heteroderidae,Heterodera,goldeni,Female,G060,3,1,h,-i,h3-i,,,,0.815,815.000,,626.000,141.582,0.393,0.488,0.881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,20045.38063,,0.154671147,,0.238246061,,0.776843197,,,,,,,
Heteroderidae,Heterodera,hainanensis,Female,G060,3,1,h,-i,h3-i,,,,0.523,522.500,,341.000,23.180,0.064,0.126,0.190,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,537.3327204,,0.004146086,,0.015783287,,0.036108231,,,,,,,
Heteroderidae,Heterodera,hordecalis,Female,G060,3,1,h,-i,h3-i,,,,0.640,640.000,,440.000,49.565,0.138,0.222,0.360,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,2456.729032,,0.018956243,,0.049349521,,0.129477047,,,,,,,
Heteroderidae,Heterodera,humuli,Female,G060,3,1,h,-i,h3-i,,,,0.518,518.000,,330.000,21.038,0.058,0.117,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,442.6119797,,0.003415216,,0.013646849,,0.030715919,,,,,,,
Heteroderidae,Heterodera,humuli,Female,G060,3,1,h,-i,h3-i,,,,0.520,520.000,,330.000,21.045,0.058,0.117,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,442.8953599,,0.003417402,,0.013653401,,0.030732307,,,,,,,
Heteroderidae,Heterodera,iri,Female,G060,3,1,h,-i,h3-i,,,,0.750,750.000,,240.000,8.758,0.024,0.061,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,76.69596698,,0.00059179,,0.003665172,,0.007202475,,,,,,,
Heteroderidae,Heterodera,leuceilyma,Female,G060,3,1,h,-i,h3-i,,,,0.790,790.000,,495.000,71.103,0.198,0.291,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,5055.622012,,0.039009429,,0.084790256,,0.238823499,,,,,,,
Heteroderidae,Heterodera,mani,Female,G060,3,1,h,-i,h3-i,,,,0.770,770.000,,540.000,91.483,0.254,0.352,0.606,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,8369.160429,,0.064576855,,0.123744646,,0.367106736,,,,,,,
Heteroderidae,Heterodera,orientalis,Female,G060,3,1,h,-i,h3-i,,,,0.705,705.000,,390.000,35.163,0.098,0.172,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,1236.449505,,0.009540505,,0.029488134,,0.07257453,,,,,,,
Heteroderidae,Heterodera,oryzae,Female,G060,3,1,h,-i,h3-i,,,,0.570,570.000,,460.000,55.988,0.156,0.243,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,3134.649114,,0.024187107,,0.059245681,,0.159142277,,,,,,,
Heteroderidae,Heterodera,sacchari,Female,G060,3,1,h,-i,h3-i,,,,0.650,650.000,,450.000,52.994,0.147,0.234,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,2808.341844,,0.021669304,,0.054557251,,0.14499334,,,,,,,
Heteroderidae,Heterodera,sacchari,Female,G060,3,1,h,-i,h3-i,,,,0.705,705.000,,555.000,98.498,0.274,0.372,0.645,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,9701.802866,,0.07485959,,0.13824656,,0.416567013,,,,,,,
Heteroderidae,Heterodera,schachtii,Female,G060,3,1,h,-i,h3-i,,,,0.758,758.000, ,427.500,46.229,0.128,0.211,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,2137.159341,,0.016490427,,0.04445214,,0.115091797,,,,,,,
Heteroderidae,Heterodera,schachtii,Female,G060,3,1,h,-i,h3-i,,,,0.800,800.000,,425.000,45.682,0.127,0.209,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,2086.882778,,0.016102491,,0.04366551,,0.112800952,,,,,,,
Heteroderidae,Heterodera,scutellariae,Female,G060,3,1,h,-i,h3-i,,,,0.520,520.000,,317.000,18.718,0.052,0.107,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,350.373578,,0.0027035,,0.011452848,,0.025285189,,,,,,,
Heteroderidae,Heterodera,trifolii,Female,G060,3,1,h,-i,h3-i,,,,0.585,585.000,,330.000,21.264,0.059,0.118,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,452.1545845,,0.003488847,,0.013866926,,0.03126686,,,,,,,
Heteroderidae,Heterodera,trifolii,Female,G060,3,1,h,-i,h3-i,,,,0.585,585.000,,330.000,21.264,0.059,0.118,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,452.1545845,,0.003488847,,0.013866926,,0.03126686,,,,,,,
Heteroderidae,Heterodera,urticae,Female,G060,3,1,h,-i,h3-i,,,,0.450,450.000,,310.000,17.332,0.048,0.101,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,300.3834544,,0.002317774,,0.010204036,,0.022248196,,,,,,,
Heteroderidae,Meloidodera,astonei,Female,G073,3,1,h,-i,h3-i,,,,0.393,392.500,,242.000,8.325,0.023,0.058,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,69.31074226,,0.000534805,,0.003397155,,0.006627747,,,,,,,
Heteroderidae,Meloidogyne,acronea,Female,G076,3,1,h,-i,h3-i,,,,0.895,895.000,,500.000,74.029,0.206,0.300,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,5480.332343,,0.042286515,,0.090078298,,0.255800582,,,,,,,
Heteroderidae,Meloidogyne,ardenensis,Female,G076,3,1,h,-i,h3-i,,,,0.630,630.000,,410.000,40.277,0.112,0.190,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,1622.267431,,0.012517496,,0.036149878,,0.091211747,,,,,,,
Heteroderidae,Meloidogyne,arenaria,Female,G076,3,1,h,-i,h3-i,,,,0.755,755.000,,500.000,72.947,0.203,0.297,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,5321.288706,,0.041059326,,0.08811049,,0.249465408,,,,,,,
Heteroderidae,Meloidogyne,chitwoodi,Female,G076,3,1,h,-i,h3-i,,,,0.590,590.000,,420.000,42.995,0.119,0.200,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,1848.57156,,0.014263669,,0.039869629,,0.101827626,,,,,,,
Heteroderidae,Meloidogyne,chitwoodi,Female,G076,3,1,h,-i,h3-i,,,,0.591,591.000,,422.000,43.602,0.121,0.202,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,1901.151747,,0.014669381,,0.04071717,,0.104265817,,,,,,,
Heteroderidae,Meloidogyne,deconincki,Female,G076,3,1,h,-i,h3-i,,,,0.630,630.000,,370.000,29.862,0.083,0.152,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,891.7225389,,0.006880575,,0.023077423,,0.055160057,,,,,,,
Heteroderidae,Meloidogyne,exigua,Female,G076,3,1,h,-i,h3-i,,,,0.442,441.750,,325.500,19.963,0.055,0.112,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,398.5108225,,0.003074929,,0.012613775,,0.028144461,,,,,,,
Heteroderidae,Meloidogyne,exigua,Female,G076,3,1,h,-i,h3-i,,,,0.505,504.500,,337.500,22.417,0.062,0.123,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,502.5050195,,0.003877354,,0.015009641,,0.034144476,,,,,,,
Heteroderidae,Meloidogyne,graminicola,Female,G076,3,1,h,-i,h3-i,,,,0.573,573.000,,418.249,42.381,0.118,0.198,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,1796.140509,,0.013859109,,0.039018469,,0.099386124,,,,,,,
Heteroderidae,Meloidogyne,graminis,Female,G076,3,1,h,-i,h3-i,,,,0.730,730.000,,470.000,60.727,0.169,0.259,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.37,670,230,174.2457818,7.137511471,,3687.815689,,0.028455368,,0.066925543,,0.182659567,,,,,,,
